ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2015-01-01 16:00:00,2960.0,3541.7204223825906,3127.671790381982,3977.549423110431,3541.7502078344064,3127.701575833798,3977.5792085622465,0.49996517290181747,0.039682595698454816
2015-01-01 17:00:00,3021.0,3552.0127246158804,3117.947133433993,4001.9077711909663,3552.0113889572262,3117.9457977753386,4001.906435532312,0.5000015607009412,0.061815895517487174
2015-01-01 18:00:00,3256.0,3575.5653182170236,3111.533068168396,3998.2562514829797,3575.62235230558,3111.5901022569524,3998.313285571536,0.4999334930552156,0.17781754736287464
2015-01-01 19:00:00,3391.0,3602.0697141953497,3177.6004876802904,4030.2407529089783,3601.844798450213,3177.375571935154,4030.0158371638418,0.500263418016181,0.26287988609068924
2015-01-01 20:00:00,3359.0,3603.8352091491734,3166.0394954490503,4026.354961278071,3603.8151747198385,3166.0194610197154,4026.3349268487364,0.5000233248899959,0.2328700537380175
2015-01-01 21:00:00,3301.0,3551.7313143276065,3128.773472481148,3967.7002943160956,3551.9427682295673,3128.984926383109,3967.9117482180563,0.49975274360840427,0.2218267069446106
2015-01-01 22:00:00,3213.0,3433.9932413067163,2994.1791121235924,3892.1963000285937,3434.126706033818,2994.3125768506943,3892.3297647556956,0.4998450433835122,0.2641004975030719
2015-01-01 23:00:00,3056.0,3263.6442171799968,2832.368571410232,3690.229297763339,3263.8160014840882,2832.5403557143236,3690.4010820674307,0.4997998978174551,0.26749848356371025
2015-01-02 00:00:00,2935.0,3070.7251447988274,2612.335398627288,3523.6031670293255,3070.6541657355947,2612.2644195640555,3523.532187966093,0.5000827459252799,0.3513229677947955
2015-01-02 01:00:00,2834.0,2888.025318240894,2442.8225772065343,3372.8477205672925,2888.2390433093506,2443.0363022749907,3373.061445635749,0.4997494736978567,0.44081978386905574
2015-01-02 02:00:00,2749.0,2741.925228301596,2290.6966740003563,3210.844478555153,2741.7630799231456,2290.534525621906,3210.6823301767026,0.5001887392064552,0.507861453906054
2015-01-02 03:00:00,2729.0,2651.7950391835607,2194.16697675819,3085.4457136965693,2652.226322818698,2194.598260393327,3085.8769973317067,0.49949423808672033,0.5878519660053539
2015-01-02 04:00:00,2739.0,2631.6439012869864,2183.8443564810004,3056.597036761495,2631.7984647464173,2183.9989199404313,3056.751600220926,0.49981873547687744,0.6237268955118696
2015-01-02 05:00:00,2794.0,2686.7298811955798,2222.6107976196013,3091.75168453994,2686.376929609953,2222.2578460339746,3091.3987329543133,0.5004128865849409,0.6241279258735001
2015-01-02 06:00:00,2894.0,2806.1426893881,2360.526642474679,3226.3864542670945,2806.1199942971866,2360.503947383766,3226.3637591761812,0.5000264858786722,0.6025965302144732
2015-01-02 07:00:00,3061.0,2960.3456192112844,2528.04851132536,3428.814840799712,2960.0484516493725,2527.751343763448,3428.5176732378,0.5003444617973026,0.6127175481796981
2015-01-02 08:00:00,3211.0,3110.788643815897,2663.1974536072944,3518.4817823831922,3111.0266867409705,2663.435496532368,3518.7198253082656,0.499721992862345,0.618030362114208
2015-01-02 09:00:00,3267.0,3227.7898786230116,2773.861216616295,3646.976708561451,3227.498787189686,2773.5701251829696,3646.685617128125,0.5003382033283736,0.545818881907849
2015-01-02 10:00:00,3311.0,3303.695567464164,2873.131352019555,3735.8843596666147,3303.6227444796687,2873.0585290350596,3735.8115366821194,0.5000848930838646,0.508656494615048
2015-01-02 11:00:00,3350.0,3350.7855549458204,2908.5288317993854,3794.8414938049,3350.514104605143,2908.257381458708,3794.5700434642226,0.5003170726648061,0.4990937137584741
2015-01-02 12:00:00,3342.0,3386.1735237460225,2930.2705721688426,3848.258285532345,3386.149944807995,2930.246993230815,3848.2347065943172,0.5000273582197378,0.45092036011749187
2015-01-02 13:00:00,3286.0,3417.217937770614,2962.1309298510073,3826.8981810773616,3417.1532336350106,2962.066225715404,3826.8334769417584,0.5000755632260084,0.34866773704180665
2015-01-02 14:00:00,3225.0,3439.7796070046456,2998.2542940626104,3903.8141972030085,3439.944885231955,2998.41957228992,3903.979475430318,0.4998070282341761,0.2716223519970288
2015-01-02 15:00:00,3161.0,3448.935737923741,3016.223150191076,3867.5015941525835,3449.1089564493923,3016.3963687167275,3867.674812678235,0.4997983625461221,0.19298690936231916
2015-01-02 16:00:00,3144.0,3449.66433046544,3018.8275410254996,3907.5117948095713,3449.733076379369,3018.8962869394286,3907.5805407235002,0.4999196015347962,0.18900109302165113
2015-01-02 17:00:00,3151.0,3455.2702682255385,3012.240319101731,3937.207461095249,3455.3656846349827,3012.3357355111752,3937.3028775046932,0.499889068352479,0.19957529234803967
2015-01-02 18:00:00,3322.0,3473.7384534903613,3045.190127644407,3914.1813215516163,3473.973983358601,3045.4256575126465,3914.416851419856,0.4997252986431038,0.3272372130998148
2015-01-02 19:00:00,3397.0,3494.753372368793,3079.841045661775,3932.874343105838,3494.7780652822908,3079.8657385752726,3932.8990360193357,0.49997125766597866,0.38448636754475
2015-01-02 20:00:00,3351.0,3490.624299865569,3020.2076386349004,3915.2579323715527,3490.6343253177856,3020.217664087117,3915.2679578237694,0.49998830791664917,0.34463941753316396
2015-01-02 21:00:00,3284.0,3432.2281339612923,3022.3407980268976,3891.295020564334,3432.0490018765645,3022.1616659421697,3891.1158884796064,0.5002091158991918,0.3309759746176837
2015-01-02 22:00:00,3181.0,3307.8151912832604,2850.818603899173,3725.883665798477,3307.874166646115,2850.8775792620277,3725.9426411613317,0.49993100494253945,0.35515226042471315
2015-01-02 23:00:00,3060.0,3130.431731070118,2717.917512042072,3570.343722579684,3130.278958697656,2717.7647396696098,3570.1909502072217,0.5001787946565825,0.4161407238842732
2015-01-03 00:00:00,2896.0,2930.149718094859,2511.690589748041,3338.024635229433,2930.111613130315,2511.652484783497,3337.986530264889,0.5000443459468981,0.45782101778405837
2015-01-03 01:00:00,2745.0,2739.797531185279,2341.716339172316,3171.126733552796,2739.8576183371865,2341.776426324224,3171.1868207047037,0.4999299526925772,0.5064135347231867
2015-01-03 02:00:00,2665.0,2585.802650024496,2143.302106697052,3024.640968894091,2585.918154225741,2143.417610898297,3024.7564730953363,0.49986510868807293,0.5910788844659125
2015-01-03 03:00:00,2611.0,2487.589900662285,2041.0122133157186,2903.934767636893,2487.342603124189,2040.7649157776225,2903.687470098797,0.5002868349362648,0.6430263408148782
2015-01-03 04:00:00,2617.0,2459.2304256172524,2000.4553445770175,2871.31051036173,2459.3866108609077,2000.6115298206728,2871.466695605385,0.499817710506924,0.6788007127202125
2015-01-03 05:00:00,2616.0,2506.0511616612075,2055.358098971174,2937.7201588772677,2505.9997428971174,2055.306680207084,2937.6687401131776,0.5000600923898534,0.6252814213592348
2015-01-03 06:00:00,2664.0,2617.21700981957,2190.1907442360566,3070.752287219986,2617.1851420652965,2190.158876481783,3070.7204194657124,0.5000371696360395,0.5541581540910925
2015-01-03 07:00:00,2762.0,2763.272116089973,2345.064777458462,3203.8246300714654,2763.536321323935,2345.328982692424,3204.0888353054274,0.4996920144514302,0.4984852878242497
2015-01-03 08:00:00,2865.0,2905.7522161191123,2450.330468139577,3332.780408903462,2905.7935986703224,2450.371850690787,3332.821791454672,0.49995209583804673,0.4528888039097539
