year,month,day,hour,y_hat,y
2017.0,2.0,21.0,10.0,2354.8718,2009.0
2017.0,2.0,21.0,11.0,2343.2598,2010.0
2017.0,2.0,21.0,12.0,2312.9968,1991.0
2017.0,2.0,21.0,13.0,2288.9722,2002.0
2017.0,2.0,21.0,14.0,2262.5442,1976.0
2017.0,2.0,21.0,15.0,2228.787,1950.0
2017.0,2.0,21.0,16.0,2186.3865,1917.0
2017.0,2.0,21.0,17.0,2186.989,1923.0
2017.0,2.0,21.0,18.0,2242.6936,1962.0
2017.0,2.0,21.0,19.0,2332.3237,2039.0
2017.0,2.0,21.0,20.0,2369.6023,2047.0
2017.0,2.0,21.0,21.0,2337.4329,1979.0
2017.0,2.0,21.0,22.0,2276.6558,1910.0
2017.0,2.0,21.0,23.0,2162.9465,1790.0
2017.0,2.0,22.0,0.0,2005.9492,1679.0
2017.0,2.0,22.0,1.0,1933.1185,1603.0
2017.0,2.0,22.0,2.0,1892.2723,1545.0
2017.0,2.0,22.0,3.0,1870.3389,1513.0
2017.0,2.0,22.0,4.0,1873.6222,1500.0
2017.0,2.0,22.0,5.0,1920.2821,1539.0
2017.0,2.0,22.0,6.0,2043.9363,1645.0
2017.0,2.0,22.0,7.0,2241.7349,1844.0
2017.0,2.0,22.0,8.0,2353.3835,1979.0
2017.0,2.0,22.0,9.0,2357.5269,1997.0
2017.0,2.0,22.0,10.0,2353.576,2011.0
2017.0,2.0,22.0,11.0,2346.6558,2033.0
2017.0,2.0,22.0,12.0,2316.3147,2014.0
2017.0,2.0,22.0,13.0,2287.814,2017.0
2017.0,2.0,22.0,14.0,2257.7393,2009.0
2017.0,2.0,22.0,15.0,2225.969,1981.0
2017.0,2.0,22.0,16.0,2192.775,1937.0
2017.0,2.0,22.0,17.0,2207.7354,1930.0
2017.0,2.0,22.0,18.0,2282.9778,1953.0
2017.0,2.0,22.0,19.0,2381.3582,2038.0
2017.0,2.0,22.0,20.0,2410.9202,2032.0
2017.0,2.0,22.0,21.0,2371.0916,1989.0
2017.0,2.0,22.0,22.0,2323.506,1915.0
2017.0,2.0,22.0,23.0,2213.3105,1794.0
2017.0,2.0,23.0,0.0,2003.0632,1668.0
2017.0,2.0,23.0,1.0,1910.0875,1591.0
2017.0,2.0,23.0,2.0,1847.0723,1548.0
2017.0,2.0,23.0,3.0,1802.441,1514.0
2017.0,2.0,23.0,4.0,1786.6962,1514.0
2017.0,2.0,23.0,5.0,1818.9706,1542.0
2017.0,2.0,23.0,6.0,1932.9348,1655.0
2017.0,2.0,23.0,7.0,2137.6294,1859.0
2017.0,2.0,23.0,8.0,2239.3196,1947.0
2017.0,2.0,23.0,9.0,2227.0461,1961.0
